READ	fob	eo	https://business.tankhapay.com/api/attendance/viewArrearDetails
WRITE	q3s	du	https://business.tankhapay.com/api/budget/addUpdateBudget
WRITE	oAK	fu	https://business.tankhapay.com/api/budget/insertBudgetDetail
UNKNOWN	Tek	hp	https://business.tankhapay.com/api/businessEmployeeSSOLogin
WRITE	s3F	Za	https://business.tankhapay.com/api/call_sync_attn_data
WRITE	c9s	ge	https://business.tankhapay.com/api/changepassword
READ	MPh	Wp	https://business.tankhapay.com/api/contractLabor/getContractorDailyLabourEntry
READ	ybn	W_	https://business.tankhapay.com/api/contractLabor/getContractorDashboard
READ	ETG	nr	https://business.tankhapay.com/api/contractLabor/getContractorDashboardApprovalWorkflow
READ	dfC	p	https://business.tankhapay.com/api/contractLabor/getLabourDetails
READ	Hcx	Qd	https://business.tankhapay.com/api/contractLabor/getMasterDataNode
UNKNOWN	bq_	Up	https://business.tankhapay.com/api/contractLabor/manageContractor
UNKNOWN	krH	Ya	https://business.tankhapay.com/api/contractLabor/manageContractorApproval
UNKNOWN	tsm	wu	https://business.tankhapay.com/api/contractLabor/manageContractorDailyLabourEntry
READ	vpL	jr	https://business.tankhapay.com/api/contractLabor/manageContractorStatus
UNKNOWN	CPM	Hp	https://business.tankhapay.com/api/contractLabor/manageLabourRates
UNKNOWN	bWK	lc	https://business.tankhapay.com/api/contractLabor/manageLabourType
READ	MQk	no	https://business.tankhapay.com/api/dashboard/enable_desable_alert
READ	q4X	Zn	https://business.tankhapay.com/api/dashboard/get_alert_type_master
READ	q$S	Lo	https://business.tankhapay.com/api/dashboard/get_alerts_list
READ	mLJ	ti	https://business.tankhapay.com/api/dashboard/get_employees_count_details
READ	hrX	Ht	https://business.tankhapay.com/api/dashboard/get_today_attendence_reports
READ	hLZ	ct	https://business.tankhapay.com/api/dashboard/get_tpay_dashboard_data
READ	s9V	zs	https://business.tankhapay.com/api/dashboard/insert_birthday_wishes
READ	ou$	X_	https://business.tankhapay.com/api/dashboard/insert_workanniversary_wishes
READ	i15	am	https://business.tankhapay.com/api/dashboard/send_wishes_email
WRITE	YMF	qg	https://business.tankhapay.com/api/device/get_biometric_punch_config
READ	HUE	re	https://business.tankhapay.com/api/device/get_business_device
WRITE	YdN	je	https://business.tankhapay.com/api/device/insert_business_device
WRITE	Tjo	Zp	https://business.tankhapay.com/api/device/manage_biometric_punch_config
UNKNOWN	A4I	It	https://business.tankhapay.com/api/device/manage_business_device
WRITE	S8r	K_	https://business.tankhapay.com/api/device/remove_biometric_punch_config
WRITE	MVw	He	https://business.tankhapay.com/api/device/update_business_device_by_id
WRITE	iTx	hc	https://business.tankhapay.com/api/dinventory/assignDInventoryReportingManager
UNKNOWN	ywD	ne	https://business.tankhapay.com/api/direct_login
WRITE	Ohc	Gd	https://business.tankhapay.com/api/emailTemplates/generate_email_template_ai
READ	lDP	Wa	https://business.tankhapay.com/api/emailTemplates/getAllNotificationsWrapper
READ	t1E	Wd	https://business.tankhapay.com/api/emailTemplates/getNotificationMasterWrapper
WRITE	Kwm	Ja	https://business.tankhapay.com/api/emailTemplates/getWorkflowApproverEmailsWrapper
UNKNOWN	lHh	Hd	https://business.tankhapay.com/api/emailTemplates/manage_notification_wrapper
WRITE	yC	Yg	https://business.tankhapay.com/api/emailTemplates/sendReportsMail
UNKNOWN	DUy	z	https://business.tankhapay.com/api/employee
WRITE	Gwv	yg	https://business.tankhapay.com/api/employee/AddCandidateLetters
UNKNOWN	$xX	Qt	https://business.tankhapay.com/api/employee/CalcTPSalaryStructure
READ	k0E	xr	https://business.tankhapay.com/api/employee/GetStateProfessionalTax
READ	Oy$	pt	https://business.tankhapay.com/api/employee/GetTPSalaryStructure
WRITE	By_	Fd	https://business.tankhapay.com/api/employee/SaveBulkPreparedSalary
WRITE	DbB	mr	https://business.tankhapay.com/api/employee/SaveTpCandidateSalary
UNKNOWN	v_4	zt	https://business.tankhapay.com/api/employee/SetTpCandidateRestructureMode
WRITE	zPw	Sr	https://business.tankhapay.com/api/employee/UpdateStatutoryCompliances
WRITE	zrI	Nc	https://business.tankhapay.com/api/employee/addEditLetterCateogory
WRITE	OOF	Eo	https://business.tankhapay.com/api/employee/addEditTemplate
UNKNOWN	oZB	jn	https://business.tankhapay.com/api/employee/calculateCandidateSalary
UNKNOWN	kEK	Yf	https://business.tankhapay.com/api/employee/calculateCandidateSalaryForExcel
READ		n	https://business.tankhapay.com/api/employee/checkKYCnum
READ	Ga3	ur	https://business.tankhapay.com/api/employee/checkUniqueDetails
READ	xbO	ms	https://business.tankhapay.com/api/employee/checkUniqueForActiveEmp
WRITE	PkS	ls	https://business.tankhapay.com/api/employee/createCustomSalaryStructure
WRITE	B15	Gl	https://business.tankhapay.com/api/employee/createSupportRequest
WRITE	Z79	Ga	https://business.tankhapay.com/api/employee/createTicket
WRITE	yCH	Bc	https://business.tankhapay.com/api/employee/deleteLetterCtg
WRITE	y0V	ch	https://business.tankhapay.com/api/employee/deleteMasterTemplate
READ	X6j	ep	https://business.tankhapay.com/api/employee/educationDetails
READ	vfc	Se	https://business.tankhapay.com/api/employee/employeeby_jsid
READ	V$e	Fc	https://business.tankhapay.com/api/employee/familyDetails
READ	AKz	Ee	https://business.tankhapay.com/api/employee/fetchEmployeesFromAPI
WRITE	Yhl	uh	https://business.tankhapay.com/api/employee/generateAndUploadDocxPdf
WRITE	aQV	pc	https://business.tankhapay.com/api/employee/generateDocxPdfPreview
WRITE	$oY	dm	https://business.tankhapay.com/api/employee/generateOnlyOfficeToken
WRITE	IMt	lf	https://business.tankhapay.com/api/employee/generateReviewDocx
READ	Agd	Io	https://business.tankhapay.com/api/employee/getAppointeeDetails
READ	qsx	vi	https://business.tankhapay.com/api/employee/getCandidateDetails
READ	Rx6	Po	https://business.tankhapay.com/api/employee/getCandidatesWhoseSalarySetupIsPending
READ	XbD	we	https://business.tankhapay.com/api/employee/getCustomerEmployeeDetails
READ	ylk	kp	https://business.tankhapay.com/api/employee/getDepWiseOTReport
READ	UY6	Dr	https://business.tankhapay.com/api/employee/getEmployeeProfile
READ	Mlx	At	https://business.tankhapay.com/api/employee/getEmployerEmployeeFromApi
READ	Bj4	wt	https://business.tankhapay.com/api/employee/getEmployerOUorGeoFenceDetails
READ	fqh	zi	https://business.tankhapay.com/api/employee/getLWFRateByStateCode
READ	PGn	kc	https://business.tankhapay.com/api/employee/getLetterTemplateCategories
READ	OTY	xl	https://business.tankhapay.com/api/employee/getLetterTemplateId
READ	jWL	rs	https://business.tankhapay.com/api/employee/getMasterFieldsForTemplateType
READ	APC	pd	https://business.tankhapay.com/api/employee/getMasterLetters
READ	OVw	cl	https://business.tankhapay.com/api/employee/getMasterSalaryStructure
READ	s57	Vt	https://business.tankhapay.com/api/employee/getMasterTDS
READ	Ur5	xu	https://business.tankhapay.com/api/employee/getMaxEmpLimitByDep
READ	Qrb	qs	https://business.tankhapay.com/api/employee/getMinWageDays
READ	EfQ	uo	https://business.tankhapay.com/api/employee/getSalaryStructure
READ	Vzw	Va	https://business.tankhapay.com/api/employee/getTicketMaster
READ	kL9	Dn	https://business.tankhapay.com/api/employee/getTpCandidateDetails
READ	$zH	bn	https://business.tankhapay.com/api/employee/getTpMinMaxPerDayWages
WRITE	o5z	Jr	https://business.tankhapay.com/api/employee/getUpdateData
READ	SBu	up	https://business.tankhapay.com/api/employee/get_dashboard_notifications_data
WRITE	dHd	Di	https://business.tankhapay.com/api/employee/get_mst_business_setup
WRITE	frq	li	https://business.tankhapay.com/api/employee/get_mst_business_setup_dynamic
READ	B0s	Eg	https://business.tankhapay.com/api/employee/getuserIdcardWeb
WRITE	jIg	mn	https://business.tankhapay.com/api/employee/insert_profile_photo
UNKNOWN	dEj	Qr	https://business.tankhapay.com/api/employee/joinTpAttendanceCandidate
UNKNOWN	yG4	ha	https://business.tankhapay.com/api/employee/lockUnlockAdvice
UNKNOWN	kAL	aa	https://business.tankhapay.com/api/employee/manageCandidateAppointmentLetter
UNKNOWN	$VU	dc	https://business.tankhapay.com/api/employee/manageOrgEmpCodeDelhivery
READ	Eu8	sc	https://business.tankhapay.com/api/employee/manageTemplateRefNo
READ	njx	Ed	https://business.tankhapay.com/api/employee/manage_dashboard_notifications_data
WRITE	OGA	ja	https://business.tankhapay.com/api/employee/manage_payout_ticketing_workflow
UNKNOWN	lwD	Ei	https://business.tankhapay.com/api/employee/manage_salary_structure
WRITE	cL$	ut	https://business.tankhapay.com/api/employee/remove_employee
UNKNOWN	SuM	Ko	https://business.tankhapay.com/api/employee/rollback_employee_relieving
UNKNOWN	AAU	Hg	https://business.tankhapay.com/api/employee/rollback_tp_employee_relieving_crm
WRITE	E65	Bi	https://business.tankhapay.com/api/employee/saveConsultantSalarySetup
WRITE	SgP	ci	https://business.tankhapay.com/api/employee/saveCustomSalaryStructure
WRITE	J78	Ze	https://business.tankhapay.com/api/employee/save_profile_photo
UNKNOWN	Mw8	fo	https://business.tankhapay.com/api/employee/setupSalary
WRITE	ib$	Pr	https://business.tankhapay.com/api/employee/syncEmployeeDetails
