ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
FG0000006	POMACE OLIVE 200 LTR 1 PCS	FINISHED	DRM	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	2	0	0	114364.96
PM0000486	LABEL 800 GMS PUMPKIN SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	2250	0	0	6002.35
PM0000486	LABEL 800 GMS PUMPKIN SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	524	0	0	2441.4
PM0000486	LABEL 800 GMS PUMPKIN SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	134	0	0	562.8
PM0000892	LABEL 1 LTR PRESSED SUNFLOWER OIL FRONT	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-PC	Bhakharpur Production Consumption	236	0	0	306.8
PM0000892	LABEL 1 LTR PRESSED SUNFLOWER OIL FRONT	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-WST	Bhakharpur WASTAGE	63	0	0	81.9
PM0000892	LABEL 1 LTR PRESSED SUNFLOWER OIL FRONT	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	0	504	0
PM0000893	LABEL 1 LTR PRESSED SUNFLOWER OIL BACK	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	0	504	0
PM0000893	LABEL 1 LTR PRESSED SUNFLOWER OIL BACK	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-WST	Bhakharpur WASTAGE	120	0	0	156
PM0000893	LABEL 1 LTR PRESSED SUNFLOWER OIL BACK	PACKAGING MATERIAL	PCS	NULL	LABEL	N	BH-PC	Bhakharpur Production Consumption	179	0	0	232.7
FA0000289	SWITCHBOARD ATS 2000 AMP	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	356300
PM0000751	LABEL 1 LTR POMACE BACK LE CHEF	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	300	0	0	480
PM0000751	LABEL 1 LTR POMACE BACK LE CHEF	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	10500	0	0	16800
PM0000889	LABEL 1 LTR DIVINE HARVEST CP KACHI GHANI BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	5500	0	0	15400
PM0000151	CAPS 31.5 MM	PACKAGING MATERIAL	PCS		CAPS	N	GP-NM	Gupta Non-Moving	2444	0	0	2932.8
PM0000151	CAPS 31.5 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	56	0	0	-2318.4
FG0000417	COLD PRESS SUNFLOWER 5LTR 5 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-BT	Bhakharpur New Basement	3	0	0	2241.36
FG0000417	COLD PRESS SUNFLOWER 5LTR 5 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-PF	Bhakharpur Production Finished 1st Floor	12	0	0	8965.44
PM0000888	LABEL 1 LTR DIVINE HARVEST CP KACHI GHANI FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	5500	0	0	15400
PM0000153	CARTON 500 MLS EXTRA VIRGIN 12 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	5	0	0	-15251.5
PM0000153	CARTON 500 MLS EXTRA VIRGIN 12 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	2	0	0	50
PM0000153	CARTON 500 MLS EXTRA VIRGIN 12 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	41	0	0	1027.5
PM0000153	CARTON 500 MLS EXTRA VIRGIN 12 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-PM	Gupta Godown Packaging Material	1826	0	0	4626
PM0000473	LABEL 400 GMS BASIL SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1351	1	0	4403.16
PM0000473	LABEL 400 GMS BASIL SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	16	0	0	52.15
FG0000014	MINIATURE OLIVE 100 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	192	0	0	7374.32
FG0000014	MINIATURE OLIVE 100 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	4706	0	0	166568.04
FG0000029	MUSTARD PAKKI GHANI 2 LTR 10 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	30	3850	1570	8799.24
FG0000029	MUSTARD PAKKI GHANI 2 LTR 10 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-WST	Bhakharpur WASTAGE	10	0	0	2933.08
FG0000029	MUSTARD PAKKI GHANI 2 LTR 10 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	1570	0	0
FG0000029	MUSTARD PAKKI GHANI 2 LTR 10 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-BT	Bhakharpur New Basement	60	0	0	35172.5
PM0000481	LABEL 200 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	543	0	0	1176.19
PM0000481	LABEL 200 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1985	0	0	4299.63
FG0000324	SESAME OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	SESAME	N	BH-PF	Bhakharpur Production Finished 1st Floor	455	0	0	88531.03
FG0000324	SESAME OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	SESAME	N	BH-FG	Bhakharpur Finished Basement	466	0	0	98764.04
FG0000324	SESAME OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	SESAME	N	BH-GR	Bhakharpur GR	0	0	1	0
PM0000483	LABEL 800 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	2040	0	0	5183.13
PM0000483	LABEL 800 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	603	0	0	2809.47
PM0000483	LABEL 800 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	173	0	0	726.6
FA0000318	AIR PURIFIER DYSON HP10 HEAT COOL	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	DL-FA	Delhi Fixed Assets	1	0	0	44915.26
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-WST	Bhakharpur WASTAGE	1675	0	0	0
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	21304	0	0	41.25
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	8718	1180	22500	0
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-PF	Bhakharpur Production Finished 1st Floor	12	0	0	0
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	GP-NM	Gupta Non-Moving	2885	0	0	0
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-BS	Bhakharpur Basement	0	2500	0	0
PM0000470	CAPS 5 LTR ORANGE	PACKAGING MATERIAL	PCS		CAPS	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	20000	49170	0
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	22.65	85	300	792.75
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	10	0	0	325
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	702	0	0	22815
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1237	300	8	43295.18
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	48.9	0	0	1589.25
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	378.77	0	0	12310.03
PM0000722	CARTON 1 LTR 20 PCS PET 75 GM	PACKAGING MATERIAL	PCS		CARTON	N	BH-FG	Bhakharpur Finished Basement	0	0	1	0
FA0000002	EIGHT HEAD WEIGH METRIC TIN FILLING MACHINE (1204011)	FIXED ASSETS	PCS	 	1204011 - EIGHT HEAD WEIGH METRIC TIN FILLING MACHINE (FA0000002)	N	BH-FA	Bhakharpur Fixed Assets	1	0	2	1239800
FA0000085	COMPUTER SYSTEMS DL	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	49	0	0	635562.17
FA0000085	COMPUTER SYSTEMS DL	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	13	0	0	236627.11
FG0000283	COFFIE 100 GMS 15 PCS	FINISHED	PCS	OTHERS	COFFEE	N	DL-PS	PRESHIT SAMAGAM	7	0	0	1067.54
FG0000283	COFFIE 100 GMS 15 PCS	FINISHED	PCS	OTHERS	COFFEE	N	BH-SC	Bhakharpur Schemes	142	0	0	3050.08
PM0000179	CARTON OUTERBOX GIFT PACK 3 BOTTLES EXTRA VIRGIN 10 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	1	0	0	-1530
PM0000179	CARTON OUTERBOX GIFT PACK 3 BOTTLES EXTRA VIRGIN 10 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-PM	Gupta Godown Packaging Material	51	0	0	1530
RM0000002	CANOLA COLD PRESS LOOSE OIL OLD	RAW MATERIAL	LTR		CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	0.5	0	0	67.02
RM0000002	CANOLA COLD PRESS LOOSE OIL OLD	RAW MATERIAL	LTR		CANOLA	N	BH-PC	Bhakharpur Production Consumption	7457.05	59480	114158	1000321.81
RM0000002	CANOLA COLD PRESS LOOSE OIL OLD	RAW MATERIAL	LTR		CANOLA	N	BH-GR	Bhakharpur GR	15698.16	540	0	2107622.39
RM0000002	CANOLA COLD PRESS LOOSE OIL OLD	RAW MATERIAL	LTR		CANOLA	N	BH-LO	Bhakharpur Loose Oil	82.98	23585	1300	11130.71
RM0000002	CANOLA COLD PRESS LOOSE OIL OLD	RAW MATERIAL	LTR		CANOLA	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	93958	0	0
FA0000314	PRINTING CYLINDER-JIVO CANOLA OIL 1LTR	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	0	0	5	0
PM0000482	LABEL 400 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	178	0	0	516.2
PM0000482	LABEL 400 GMS SUNFLOWER SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2646	0	0	7878.64
FA0000315	PLASTIC PORTABLE TOILETS	FIXED ASSETS	PCS	 	PLASTIC PORTABLE TOILETS	N	GP-FA	Gupta Godown Fixed Assets	1	0	0	23500
PM0000475	LABEL 200 GMS FLAX SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2195	0	0	4018.95
PM0000475	LABEL 200 GMS FLAX SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	400	0	0	720
PM0000475	LABEL 200 GMS FLAX SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-FG	Bhakharpur Finished Basement	241	0	0	433.8
FA0000082	PENDRIVE SANDISK	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	10	0	0	2311.06
FA0000003	HIGH SPEED SHRINK WRAPPING SYSTEM S-50A (1204010)	FIXED ASSETS	PCS	 	1204010 - HIGH SPEED SHRINK WRAPPING SYSTEM S-50A-FA0000003	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	3700000
FA0000118	ROOM HEATER HAVELLS	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	DL-FA	Delhi Fixed Assets	1	0	0	9322.04
FA0000118	ROOM HEATER HAVELLS	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	13598.6
FG0000034	EXTRA LIGHT OLIVE 200 LTR 1 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-OT	Param	3	0	0	167054.19
FA0000004	BLOWING MACHINE (SIDEL) - 1204007	FIXED ASSETS	PCS	 	1204007 - BLOWING MACHINE (SIDEL)	N	BH-FA	Bhakharpur Fixed Assets	0	0	260.41	0
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	BH-WST	Bhakharpur WASTAGE	1	0	0	557.71
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	20	0	0	5633.24
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	0	2	1	0
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	BH-LR	Luhari Jhajjar Finished	0	1	0	0
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	240	0	904	87406.64
FG0000114	POMACE OLIVE 2 LTR 10 PCS HANDLE	FINISHED	PCS	PREMIUM	OLIVE	N	DL-PS	PRESHIT SAMAGAM	1	0	0	489.15
FA0000089	HARD DISK 4TB EXT	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	11500
FA0000089	HARD DISK 4TB EXT	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	27256.92
FA0000079	LED/LCD MONITOR/TV	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	18	0	0	43928.56
FA0000311	KENT ELITE R.O	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	3583.85
FA0000083	LAPTOP DELL 512 GB SSD	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	6	0	0	97971.07
FA0000310	FILLING MACHINE 5 LTR LINEAR 6 HEAD	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	5823.03
FA0000319	LAPTOP HP PROBOOK 440G6	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	16	0	0	286500
PM0000573	LABEL 900 GM  SOYABEAN BACK  SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	8748	0	0	1900.59
PM0000573	LABEL 900 GM  SOYABEAN BACK  SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	9500	0	0	3400.4
PM0000573	LABEL 900 GM  SOYABEAN BACK  SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	22600	0	0	-4974.54
PM0000004	CARTON 1 LTR 12 PCS POUCH SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	7197.91	100	0	140685.68
PM0000004	CARTON 1 LTR 12 PCS POUCH SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	0	0	0	0.07
PM0000004	CARTON 1 LTR 12 PCS POUCH SANO	PACKAGING MATERIAL	PCS		CARTON	N	PB-JP	Punjab Grover Agency Jagraon C & F	10	0	0	185
PM0000004	CARTON 1 LTR 12 PCS POUCH SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-FG	Bhakharpur Finished Basement	0	0	100	-18.5
PM0000004	CARTON 1 LTR 12 PCS POUCH SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	0.25	0	0	0.07
FA0000022	WORK STATION (1202001)	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Assets	35	0	0	100288.67
FA0000022	WORK STATION (1202001)	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	125	0	0	735111
FG0000039	EXTRA LIGHT OLIVE 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	294	0	0	24349.46
FG0000039	EXTRA LIGHT OLIVE 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-PS	PRESHIT SAMAGAM	3	0	0	373.91
FG0000039	EXTRA LIGHT OLIVE 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-GR	Bhakharpur GR	0	0	87	0
FG0000039	EXTRA LIGHT OLIVE 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	60	0	17	4328.63
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	860.25	0	0	26797.83
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	142.13	0	0	5258.63
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-FG	Bhakharpur Finished Basement	0	0	10	0
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	5	0	0	185
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	10	0	-74394.13
PM0000247	CARTON 1 LTR 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	48	0	0	1776
FA0000084	WEB CAM C930E	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	16486.32
PM0000730	CAPS INNER GLASS BOTTLE 250 MLS	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	20000	0	0	4300
PM0000730	CAPS INNER GLASS BOTTLE 250 MLS	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	8500	0	0	2040
PM0000685	CAPS PLASTIC COFFEE JAR	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	2000	0	0	13065.87
PM0000685	CAPS PLASTIC COFFEE JAR	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	720	0	0	5028.27
PM0000103	GLASS BOTTLE 100 MLS	PACKAGING MATERIAL	PCS		GLASS BOTTLES	N	BH-WST	Bhakharpur WASTAGE	46	0	0	311.57
PM0000103	GLASS BOTTLE 100 MLS	PACKAGING MATERIAL	PCS		GLASS BOTTLES	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	15375	0	0	104119.48
PM0000103	GLASS BOTTLE 100 MLS	PACKAGING MATERIAL	PCS		GLASS BOTTLES	N	BH-PP	Bhakharpur Production Process 1st Floor	507	0	0	3333.79
FA0000309	CAP SEALING MACHINE	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	12591.29
PM0000836	TIN 3 LTR EXTRA  VIRGIN CANOLA OIL PRINTED	PACKAGING MATERIAL	PCS		TIN	N	BH-PC	Bhakharpur Production Consumption	2	0	0	100
PM0000836	TIN 3 LTR EXTRA  VIRGIN CANOLA OIL PRINTED	PACKAGING MATERIAL	PCS		TIN	N	BH-WST	Bhakharpur WASTAGE	3	0	0	150
FG0000024	COLD PRESS 1 LTR 24 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-BT	Bhakharpur New Basement	54	0	0	7981.72
FA0000308	PLANT & MACHINERY(BEFORE SEP'19)	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	64	0	0	1069897.54
PM0000246	CARTON 5 LTR 5 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	66	0	0	-691.72
PM0000246	CARTON 5 LTR 5 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-BT	Bhakharpur New Basement	36	0	0	1179
PM0000246	CARTON 5 LTR 5 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	53	0	0	1735.75
PM0000246	CARTON 5 LTR 5 PCS	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	91	0	0	2980.25
FA0000307	FURNITURE & FIXTURE (BEFORE SEP'19)	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Assets	6	0	0	10237.96
FA0000305	INVERTER	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	6163.36
PM0000429	CARTON 1 KGS HONEY 1 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	1660	0	0	10458
FA0000335	SSD 2 TB SANDISK E30	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	19067.8
PM0000819	CARTON 1 LTR 20 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	701.85	1	0	24852.51
PM0000819	CARTON 1 LTR 20 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	690	0	0	24432.9
PM0000819	CARTON 1 LTR 20 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-GR	Bhakharpur GR	0	27	0	0
PM0000819	CARTON 1 LTR 20 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	17.2	0	0	609.05
PM0000819	CARTON 1 LTR 20 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-FG	Bhakharpur Finished Basement	0	0	1	0
PM0000686	LABEL 50 GMS COFFEE	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	740	0	0	2960
FA0000304	CURRENCY COUNTING MACHINE	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	3369.33
FA0000303	SELEC READING METERS	FIXED ASSETS	PCS	 	ELECTRICAL APPLIANCES	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	9915
FA0000302	ATTENDANCE MACHINE	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	4465.97
SF0000009	REFINED CANOLA OIL 15 KG TIN	SEMI FINISHED GOODS	PCS	NULL	CANOLA	N	BH-LO	Bhakharpur Loose Oil	3249	0	0	7425100.02
FA0000300	GLUE PAD	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	23	0	0	72450
FA0000286	FACE ATTENDANCE RECORDER	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	15000
FA0000286	FACE ATTENDANCE RECORDER	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	DL-FA	Delhi Fixed Assets	2	0	0	27000
FA0000341	CARPET TILE	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	240	0	0	46552.99
FA0000349	CARPET ROLL (SQM) PLAIN	FIXED ASSETS	MTR	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	280	0	0	110765
FA0000299	FILLER & CAPPER	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	4988
FA0000298	FILLER 2 HEAD MANNUAL	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	37226.2
FA0000297	AUTOMATIC DOUBLE SIDE STICKER LABELLING MACHINE	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	177840.8
FG0000320	YELLOW MUSTARD OIL 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	MUSTARD	N	BH-PF	Bhakharpur Production Finished 1st Floor	1	0	0	168.46
FG0000320	YELLOW MUSTARD OIL 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	MUSTARD	N	BH-BT	Bhakharpur New Basement	33	0	0	5559.08
FG0000320	YELLOW MUSTARD OIL 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	MUSTARD	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	4800	0	0
FG0000320	YELLOW MUSTARD OIL 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	MUSTARD	N	BH-WST	Bhakharpur WASTAGE	4	0	0	645.98
FA0000296	MACBOOK LAPTOP	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	108474.58
FA0000295	UNIFORM SEMI AUTO CARTON SEALER	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	29391.72
FA0000323	JIVO PREMIUM TEA 250 GRM. PRINTING CYLINDER	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	0	0	14	0
