date,invoice_docnum,customer,item,qty,litres,invoice_datetime,dispatch_datetime,lag_hours,warehouse,status,company,party_type,vehicle,dock_entry,docked_at,source
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000385 YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,30.0,150.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000376 SESAME OIL 1 LTR 20 PCS,30.0,30.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000381 EXTRA VIRGIN OLIVE 200 MLS 35 PCS,30.0,6.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000151 SANO POMACE OLIVE 5 LTR TIN 4 PCS,48.0,240.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000395 SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,12.0,12.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,48.0,48.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,4.0,20.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000028 POMACE OLIVE 1 LTR 16 PCS,16.0,16.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-08,706260168,R K WORLDINFOCOM PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,8.0,40.0,2026-06-08 11:45:00,2026-06-20 20:57:12.592097,297.2,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060198,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000395 JIVO EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS ( CSD ),1.0,1.0,2026-06-09 17:30:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060199,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000395 JIVO EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS ( CSD ),7.0,7.0,2026-06-09 17:32:00,2026-06-18 20:02:26.295802,218.51,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060203,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000395 JIVO EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS ( CSD ),1.0,1.0,2026-06-09 17:36:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060207,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000400 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 1 LTR 20 PCS ( CSD ),5.0,5.0,2026-06-09 17:43:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060207,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000399 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),5.0,25.0,2026-06-09 17:43:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060207,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000020 REFINED OIL 5 LTR,1.0,5.0,2026-06-09 17:43:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060207,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000105 EXTRA LIGHT OLIVE 250 MLS 4 PCS,1.0,0.25,2026-06-09 17:43:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060207,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000398 JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),2.0,2.0,2026-06-09 17:43:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000400 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 1 LTR 20 PCS ( CSD ),78.0,78.0,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000399 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),69.0,345.0,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000013 REFINED OIL 1000 MLS,12.0,12.0,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000154 MUSTARD OIL 100 MLS 20 PCS,12.0,1.2,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000016 REFINED OIL 2 LTR,25.0,50.0,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000104 EXTRA LIGHT OLIVE 100 MLS 10 PCS,25.0,2.5,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000020 REFINED OIL 5 LTR,17.0,85.0,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060209,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000105 EXTRA LIGHT OLIVE 250 MLS 4 PCS,17.0,4.25,2026-06-09 17:47:00,2026-06-18 20:02:26.295802,218.26,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060220,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000400 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 1 LTR 20 PCS ( CSD ),3.0,3.0,2026-06-09 18:01:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060220,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000399 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),4.0,20.0,2026-06-09 18:01:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060220,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000013 REFINED OIL 1000 MLS,1.0,1.0,2026-06-09 18:01:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060220,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000154 MUSTARD OIL 100 MLS 20 PCS,1.0,0.1,2026-06-09 18:01:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000400 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 1 LTR 20 PCS ( CSD ),19.0,19.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000399 JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),20.0,100.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000013 REFINED OIL 1000 MLS,36.0,36.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000154 MUSTARD OIL 100 MLS 20 PCS,36.0,3.6,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000016 REFINED OIL 2 LTR,50.0,100.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000104 EXTRA LIGHT OLIVE 100 MLS 10 PCS,50.0,5.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000020 REFINED OIL 5 LTR,56.0,280.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000105 EXTRA LIGHT OLIVE 250 MLS 4 PCS,56.0,14.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-09,626060229,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000398 JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),4.0,4.0,2026-06-09 18:16:00,2026-06-21 16:01:35.022566,285.76,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060248,ROYAL SUPER SALES GANGANAGAR,FG0000032 COLD PRESS 1 LTR 20 PCS,37.0,37.0,2026-06-10 17:48:00,2026-08-04 18:31:07.770721,1320.72,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR39G1694,DOCK-20260804-0011,2026-08-04 14:09:22.958953,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060251,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000396 JIVO EXTRA VIRGIN OLIVE OIL 1 LTR 16 PCS ( CSD ),5.0,5.0,2026-06-10 18:30:00,2026-06-21 16:01:35.022566,261.53,GP-FG,DISPATCHED,JIVO_OIL,TRADE,DL01LAJ0960,DOCK-20260621-0006,2026-06-21 15:52:27.340331,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060255,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000397 JIVO EXTRA VIRGIN OLIVE OIL 500 MLS 24 PCS ( CSD ),1.0,0.5,2026-06-10 18:42:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060259,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000396 JIVO EXTRA VIRGIN OLIVE OIL 1 LTR 16 PCS ( CSD ),5.0,5.0,2026-06-10 18:48:00,2026-06-18 20:02:26.295802,193.24,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060259,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000394 JIVO POMACE OLIVE OIL 1 LTR 16 PCS ( CSD ),2.0,2.0,2026-06-10 18:48:00,2026-06-18 20:02:26.295802,193.24,GP-FG,DISPATCHED,JIVO_OIL,TRADE,HR69F0634,DOCK-20260618-0013,2026-06-18 19:29:07.361291,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,626060261,THE AREA MANAGER CANTEEN STORE DEPARTMENT,FG0000397 JIVO EXTRA VIRGIN OLIVE OIL 500 MLS 24 PCS ( CSD ),1.0,0.5,2026-06-10 18:50:00,,,GP-FG,AT_DOCK_PRINT_COMMITTED,JIVO_OIL,TRADE,HR67C6723,DOCK-20260622-0008,2026-06-22 14:19:01.133358,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000385 YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,30.0,150.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000376 SESAME OIL 1 LTR 20 PCS,30.0,30.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000142 COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,84.0,84.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000151 SANO POMACE OLIVE 5 LTR TIN 4 PCS,48.0,240.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000150 SANO POMACE OLIVE 1 LTR 16 PCS,12.0,12.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000395 SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,24.0,24.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000402 COLD PRESS SUNFLOWER 1 LTR 24 PCS,168.0,168.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,48.0,48.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,120.0,600.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-10,706260196,R K WORLDINFOCOM PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,8.0,40.0,2026-06-10 18:17:00,2026-06-18 17:35:30.182876,191.31,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01LAR7060,DOCK-20260618-0007,2026-06-18 15:55:22.175366,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000385 YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,30.0,150.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000376 SESAME OIL 1 LTR 20 PCS,30.0,30.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000151 SANO POMACE OLIVE 5 LTR TIN 4 PCS,48.0,240.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000150 SANO POMACE OLIVE 1 LTR 16 PCS,36.0,36.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000395 SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,24.0,24.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000402 COLD PRESS SUNFLOWER 1 LTR 24 PCS,132.0,132.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,80.0,80.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,240.0,1200.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,80.0,400.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000009 EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,12.0,60.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260201,R K WORLDINFOCOM PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,48.0,240.0,2026-06-11 11:39:00,2026-06-20 20:57:12.592097,225.3,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-06-11,706260206,R K WORLDINFOCOM PVT LTD,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,12.0,60.0,2026-06-11 13:40:00,2026-06-20 20:57:12.592097,223.29,DL-FG,DISPATCHED,JIVO_MART,TRADE,DL01MA1972,DOCK-20260620-0016,2026-06-20 19:24:02.725472,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
