section,company,id,date,entry_no,item_code,item_name,material_type,qty,uom,party,metric,value,unit,status,source,verified,note
qc_inspection,JIVO_OIL,,2026-08-30,GE-2026-0483,RM0000066,PEANUT OIL,,29.650,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,722,2026-06-04,GE-2026-8308,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3213.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.42,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.38; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,723,2026-06-04,GE-2026-8308,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3213.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.42,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.4; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,721,2026-06-04,GE-2026-8865,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,1520.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,0.29,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.17; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,719,2026-06-03,GE-2026-7484,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3813.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.53,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.52; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,720,2026-06-03,GE-2026-7484,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3813.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.56,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.56; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,718,2026-06-03,GE-2026-1849,PM0000082,CARTON 5 LTR OLIVE 4 PCS,Carton_5_liter_x_4_pcs(canola/olive),3130.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,2.07,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.06; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,713,2026-06-03,GE-2026-1849,PM0000013,CARTON 5 LTR 4 PCS,Carton_5l_x_4_pcs_canola_(450x257x325),5577.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.49,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.47; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,712,2026-06-03,GE-2026-3381,PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,1 Liter X 20 Pcs (o),774.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,0.64,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.59; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,711,2026-06-03,GE-2026-3381,PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,1 Liter X 20 Pcs (o),5000.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,0.64,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.56; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,714,2026-06-03,GE-2026-3314,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,2.59,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.47; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,715,2026-06-03,GE-2026-3314,PM0000470,CAPS 5 LTR ORANGE,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,2.58,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.49; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,716,2026-06-03,GE-2026-2825,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,108.000,PCS,AG POLY PACKS PVT LTD,hold_hours_slip_to_QA_manager,,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.83; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,717,2026-06-03,GE-2026-2825,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,108.000,PCS,AG POLY PACKS PVT LTD,hold_hours_slip_to_QA_manager,,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.85; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,710,2026-06-03,GE-2026-7533,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,43456.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,0.66,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.62; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,708,2026-06-02,GE-2026-8668,PM0000866,LABEL 200 ML CP GROUNDNUT OIL FRONT,Cold Press Groundnut 200 Ml N,35600.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,hold_hours_slip_to_QA_manager,0.1,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.09; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,707,2026-06-02,GE-2026-8668,PM0000865,LABEL 200 ML CP GROUNDNUT OIL BACK,Cold Press Groundnut 200 Ml N,35600.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,hold_hours_slip_to_QA_manager,0.1,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.08; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,705,2026-06-02,GE-2026-4702,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,Cap_yellow_white_1ltr._&_2_ltr.,51000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.27,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.25; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,706,2026-06-02,GE-2026-4702,PM0000078,CAPS 5 LTR/15 LTR,Spout_cap_tin_yellow_5l_15_l,20000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.46,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.44; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,704,2026-06-02,GE-2026-4702,PM0000079,CAPS 1 & 2 LTR FULL GREEN WITH LOGO,Cap_yellow_white_1ltr._&_2_ltr.,45000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.27,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.22; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,703,2026-06-02,GE-2026-7462,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,3600.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.3; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,702,2026-06-02,GE-2026-7462,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3600.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.29; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,701,2026-06-02,GE-2026-3067,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,4300.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.22,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.2; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,700,2026-06-02,GE-2026-3067,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,4300.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.22,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.18; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,698,2026-06-02,GE-2026-3825,PM0000005,CARTON 1 LTR 12 POUCHES,Carton_1l_x_12_pcs_(pouch),2150.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.13; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,697,2026-06-02,GE-2026-3825,PM0000003,CARTON 1 LTR POMACE 16 PCS,Carton1_liter_x_16pcs_(olive-pomace),5049.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.11; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,696,2026-06-02,GE-2026-3825,PM0000629,CARTON TIN TOP,Carton Tin Collar,10000.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.08; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,695,2026-06-02,GE-2026-3825,PM0000657,CARTON 1 LTR 16 PCS SANO,Carton1_liter_x_16pcs_(olive-pomace),4005.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.07; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,699,2026-06-02,GE-2026-9499,PM0000076,TIN 15 LTR,Tin 15 Kg,1314.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,4.8,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.49; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,694,2026-06-02,GE-2026-9499,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5 Ltr,6192.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,0.22,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.22; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,693,2026-06-01,GE-2026-7952,PM0000657,CARTON 1 LTR 16 PCS SANO,Carton1_liter_x_16pcs_(olive-pomace),4005.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,13.09,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=13.03; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,692,2026-06-01,GE-2026-7952,PM0000005,CARTON 1 LTR 12 POUCHES,Carton_1l_x_12_pcs_(pouch),2150.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,13.1,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=12.94; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,691,2026-06-01,GE-2026-7952,PM0000629,CARTON TIN TOP,Carton Tin Collar,10000.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,13.1,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=12.87; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,689,2026-06-01,GE-2026-5773,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2400.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,1.19,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.55; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,688,2026-06-01,GE-2026-6254,PM0000194,PET BOTTLE 1 LTR 40 GMS,Pet Bottle 40gm,32214.000,32214,TPAC PACKAGING INDIA PVT LTD,hold_hours_slip_to_QA_manager,1.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.73; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,687,2026-05-30,GE-2026-0003,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.17,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.1; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,686,2026-05-30,GE-2026-0003,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.17,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.08; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,685,2026-05-30,GE-2026-2641,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,3750.000,3750,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.48,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.34; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,678,2026-05-30,GE-2026-5349,PM0000195,PET BOTTLE 1 LTR 52 GMS GREEN,1 Ltr Pet Bottle Pomace (52gm) Br,46032.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,0.26,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.05; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,681,2026-05-30,GE-2026-0645,PM0000031,LABEL 15 LTR REFINED FRONT,Label 15ltr Sunflower,4000.000,PCS,PEARL INDUSTRIES,hold_hours_slip_to_QA_manager,1.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.37; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,682,2026-05-30,GE-2026-1991,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5 Ltr,4578.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.67,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.56; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,684,2026-05-30,GE-2026-1991,PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,Printed Tin 5 Ltr,1812.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.67,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.59; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,683,2026-05-30,GE-2026-1991,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5 Ltr,788.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.67,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.57; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,680,2026-05-30,GE-2026-3269,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,2000.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,1.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.09; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,679,2026-05-30,GE-2026-3269,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2000.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,1.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.08; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,674,2026-05-29,GE-2026-4521,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.84,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.8; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,673,2026-05-29,GE-2026-4521,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.84,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.79; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,672,2026-05-29,GE-2026-5053,PM0000013,CARTON 5 LTR 4 PCS,Carton_5l_x_4_pcs_canola_(450x257x325),2840.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,3.88,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.06; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,671,2026-05-29,GE-2026-5053,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,Carton_1l_x_20_pcs_26_gm,2594.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,3.89,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.04; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,677,2026-05-29,GE-2026-8315,PM0000594,PREFORM 40 GMS 36 MM,Pet Preform 40 Gm,9000.000,PCS,FRYSTAL PET PRIVATE LIMITED,hold_hours_slip_to_QA_manager,8.44,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=8.33; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,670,2026-05-29,GE-2026-8315,PM0000852,PREFORM 49.5 GMS 36 MM,Pet Preform 50 Gm,37800.000,PCS,FRYSTAL PET PRIVATE LIMITED,hold_hours_slip_to_QA_manager,0.66,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.53; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,669,2026-05-29,GE-2026-1279,PM0000076,TIN 15 LTR,Tin 15 Kg,2810.000,PCS,HARYANA GENERAL INDUSTRIES,hold_hours_slip_to_QA_manager,0.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.07; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,668,2026-05-28,GE-2026-5541,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,Cap_yellow_white_1ltr._&_2_ltr.,66000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,12.12,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.15; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,667,2026-05-28,GE-2026-5541,PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,Cap Yellow-white 1l Plain,100000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,12.13,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.11; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,666,2026-05-28,GE-2026-4450,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,12.28,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.22; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,665,2026-05-28,GE-2026-4450,PM0000470,CAPS 5 LTR ORANGE,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,12.29,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.21; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,663,2026-05-28,GE-2026-5455,PM0000091,LABEL 2 LTR EXTRA LIGHT HANDLE BOTTLE FRONT,Label_cp_canola_2ltr_front,45200.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,0.91,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.9; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,662,2026-05-28,GE-2026-5455,PM0000090,LABEL 2 LTR EXTRA LIGHT HANDLE BOTTLE BACK,Label_cp_canola_2ltr_front,45200.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,0.91,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.88; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,660,2026-05-28,GE-2026-0411,PM0000470,CAPS 5 LTR ORANGE,Cap 5l Brown,1100.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,0.76,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.67; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,661,2026-05-28,GE-2026-0411,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,1100.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,0.76,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.74; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,664,2026-05-28,GE-2026-2797,RM0000003,MUSTARD LOOSE OIL,Oil Tanker,39.000,MTS,M/S ARORA AGRI BUSINESS VENTURES,hold_hours_slip_to_QA_manager,3.25,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=3.24; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,659,2026-05-28,GE-2026-2464,RM0000003,MUSTARD LOOSE OIL,Oil Tanker,39.930,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,1.58,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=1.43; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,658,2026-05-27,GE-2026-6717,RM0000003,MUSTARD LOOSE OIL,Oil Tanker,38.880,MTS,M/S ARORA AGRI BUSINESS VENTURES,hold_hours_slip_to_QA_manager,15.3,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=15.13; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,657,2026-05-27,GE-2026-8772,RM0000025,SOYABEAN REFINED LOOSE OIL,Oil Tanker,39.100,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,16.95,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=16.7; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,656,2026-05-27,GE-2026-3349,RM0000003,MUSTARD LOOSE OIL,Oil Tanker,41.350,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,19.18,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=18.89; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,654,2026-05-27,GE-2026-0776,PM0000470,CAPS 5 LTR ORANGE,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.73,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.72; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,653,2026-05-27,GE-2026-0776,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.73,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.69; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,648,2026-05-27,GE-2026-7582,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,Carton_1l_x_20_pcs_26_gm,1296.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,2.14,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.46; grpo_state=PENDING_IN_APP
