order_ref,date_raised,promised_date,customer,channel,item_code,sku,pieces,value,source_system,open_on_aug01
1726076882,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),1,0.00,SAP_ORDR_RDR1,Y
1726076882,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,5,20751.60,SAP_ORDR_RDR1,Y
1726076882,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),5,0.00,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),5,14895.00,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),5,14895.20,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,4,17972.00,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),4,0.00,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,6,25930.80,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),6,0.00,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,10,41503.20,SAP_ORDR_RDR1,Y
1726076884,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),10,0.00,SAP_ORDR_RDR1,Y
1726076893,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),1,2979.00,SAP_ORDR_RDR1,Y
1726076893,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),2,5958.08,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),5,14895.00,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,7,31451.00,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),7,0.00,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,4,17287.20,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),4,0.00,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,2,8300.64,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),2,0.00,SAP_ORDR_RDR1,Y
1726076894,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1,8179.84,SAP_ORDR_RDR1,Y
1726076896,2026-07-29,2026-07-26,JINDAL BROTHERS,GT,FG0000422,JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS,5500,820325.00,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),12,35748.00,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),12,35748.48,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,4,17287.20,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),4,0.00,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,12,49803.84,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),12,0.00,SAP_ORDR_RDR1,Y
1726076897,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1,8179.84,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),99,294921.00,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),90,268113.60,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,4,17972.00,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),4,0.00,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,29,125332.20,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),29,0.00,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,29,120359.28,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),29,0.00,SAP_ORDR_RDR1,Y
1726076898,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),2,16359.68,SAP_ORDR_RDR1,Y
1726076899,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),1,2979.04,SAP_ORDR_RDR1,Y
1726076900,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),4,11916.16,SAP_ORDR_RDR1,Y
1726076900,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,5,21609.00,SAP_ORDR_RDR1,Y
1726076900,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),5,0.00,SAP_ORDR_RDR1,Y
1726076900,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,4,16601.28,SAP_ORDR_RDR1,Y
1726076900,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),4,0.00,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),35,104265.00,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),27,80434.08,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,2,8643.60,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),2,0.00,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,2,8300.64,SAP_ORDR_RDR1,Y
1726076901,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),2,0.00,SAP_ORDR_RDR1,Y
1726076902,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),13,38727.00,SAP_ORDR_RDR1,Y
1726076902,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),8,23832.32,SAP_ORDR_RDR1,Y
1726076902,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,1,4321.80,SAP_ORDR_RDR1,Y
1726076902,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),1,0.00,SAP_ORDR_RDR1,Y
1726076902,2026-07-29,2026-07-29,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1,8179.84,SAP_ORDR_RDR1,Y
1726076906,2026-07-29,2026-07-22,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),2,5958.08,SAP_ORDR_RDR1,Y
1726076906,2026-07-29,2026-07-22,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,1,4493.00,SAP_ORDR_RDR1,Y
1726076906,2026-07-29,2026-07-22,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),1,0.00,SAP_ORDR_RDR1,Y
1726076912,2026-07-29,2026-07-31,M S ABNASH & BROS,GT,FG0000374,YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,200,180952.38,SAP_ORDR_RDR1,Y
1726076933,2026-07-30,2026-08-01,M R K FOODS PVT. LTD.,HORECA,FG0000032,COLD PRESS 1 LTR 20 PCS,10,0.10,SAP_ORDR_RDR1,Y
1726076933,2026-07-30,2026-08-01,M R K FOODS PVT. LTD.,HORECA,FG0000004,COLD PRESS 5 LTR 4 PCS,400,384800.00,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,2500,385714.25,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000038,MUSTARD KACCHI GHANI 2 LTR 10 PCS,1500,462857.10,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,300,231428.58,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000031,MUSTARD PAKKI GHANI 1 LTR 20 PCS,3000,451428.60,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000029,MUSTARD PAKKI GHANI 2 LTR 10 PCS,1500,451428.60,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000012,MUSTARD PAKKI GHANI 5 LTR 4 PCS,200,150476.20,SAP_ORDR_RDR1,Y
1726076936,2026-07-30,2026-08-01,M S ABNASH & BROS,GT,FG0000053,COLD PRESS SUNFLOWER 5 LTR 4 PCS,200,166666.66,SAP_ORDR_RDR1,Y
1726076940,2026-07-30,2026-08-01,HIMJYOTI TRADERS,GT,FG0000379,MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE,6000,931380.00,SAP_ORDR_RDR1,Y
1726076940,2026-07-30,2026-08-01,HIMJYOTI TRADERS,GT,FG0000038,MUSTARD KACCHI GHANI 2 LTR 10 PCS,1000,310470.00,SAP_ORDR_RDR1,Y
1726076940,2026-07-30,2026-08-01,HIMJYOTI TRADERS,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,400,310476.00,SAP_ORDR_RDR1,Y
1726076958,2026-07-30,2026-08-01,M/S MOHIT KUMAR & COMPANY,GT,FG0000297,SOYABEAN OIL 13 KGS TIN IMPORTED PCS,165,333927.00,SAP_ORDR_RDR1,Y
1726076968,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,12,53920.80,SAP_ORDR_RDR1,Y
1726076968,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),12,0.00,SAP_ORDR_RDR1,Y
1726076968,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,10,43218.00,SAP_ORDR_RDR1,Y
1726076968,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),10,0.00,SAP_ORDR_RDR1,Y
1726076969,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),37,110223.00,SAP_ORDR_RDR1,Y
1726076969,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),14,41706.56,SAP_ORDR_RDR1,Y
1726076969,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,2,8986.80,SAP_ORDR_RDR1,Y
1726076969,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),2,0.00,SAP_ORDR_RDR1,Y
1726076970,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,3,13480.20,SAP_ORDR_RDR1,Y
1726076970,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),3,0.00,SAP_ORDR_RDR1,Y
1726076970,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,5,21609.00,SAP_ORDR_RDR1,Y
1726076970,2026-07-31,2026-07-31,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),5,0.00,SAP_ORDR_RDR1,Y
1726076971,2026-07-31,2026-08-01,SUMIT TRADERS,GT,FG0000317,SOYABEAN OIL 15 KGS TIN IMP PCS,2000,4560000.00,SAP_ORDR_RDR1,Y
1726076973,2026-07-31,2026-08-02,JEEWAN INTERNATIONAL 19 20,GT,FG0000038,MUSTARD KACCHI GHANI 2 LTR 10 PCS,1000,310476.10,SAP_ORDR_RDR1,Y
1726076973,2026-07-31,2026-08-02,JEEWAN INTERNATIONAL 19 20,GT,FG0000053,COLD PRESS SUNFLOWER 5 LTR 4 PCS,20,16666.67,SAP_ORDR_RDR1,Y
1726076973,2026-07-31,2026-08-02,JEEWAN INTERNATIONAL 19 20,GT,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,1200,199999.92,SAP_ORDR_RDR1,Y
1726076973,2026-07-31,2026-08-02,JEEWAN INTERNATIONAL 19 20,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,200,155238.08,SAP_ORDR_RDR1,Y
1726076989,2026-07-31,2026-08-01,JEEWAN INTERNATIONAL 19 20,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,40,0.00,SAP_ORDR_RDR1,Y
1726076989,2026-07-31,2026-08-01,JEEWAN INTERNATIONAL 19 20,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,600,108571.44,SAP_ORDR_RDR1,Y
1726077001,2026-07-31,2026-08-02,PURE AGROCHEM CORPORATION,MT,FG0000359,SOYABEAN OIL 750 GMS 12 PCS POUCH,5400,632556.00,SAP_ORDR_RDR1,Y
1726077004,2026-07-31,2026-08-02,AGGARWAL AGENCIES,GT,FG0000043,COLD PRESS 3 LTR 6 PCS,800,457136.00,SAP_ORDR_RDR1,Y
1726077004,2026-07-31,2026-08-02,AGGARWAL AGENCIES,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,1481,606499.12,SAP_ORDR_RDR1,Y
1726077008,2026-07-31,2026-08-02,FAIRDEAL MARKETING,ROI,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,100,16285.00,SAP_ORDR_RDR1,Y
1726077019,2026-07-31,2026-08-02,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,1400,1750000.00,SAP_ORDR_RDR1,Y
1726077021,2026-07-31,2026-08-02,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000032,COLD PRESS 1 LTR 20 PCS,10000,1700000.00,SAP_ORDR_RDR1,Y
1726077022,2026-07-31,2026-08-02,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000032,COLD PRESS 1 LTR 20 PCS,10000,1700000.00,SAP_ORDR_RDR1,Y
1726077032,2026-07-31,2026-07-31,BACHAN SINGH KULJIT SINGH (IVEPS8273L),GT,FG0000004,COLD PRESS 5 LTR 4 PCS,800,868571.44,SAP_ORDR_RDR1,Y
1726077032,2026-07-31,2026-07-31,BACHAN SINGH KULJIT SINGH (IVEPS8273L),GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,30,0.00,SAP_ORDR_RDR1,Y
1726077032,2026-07-31,2026-07-31,BACHAN SINGH KULJIT SINGH (IVEPS8273L),GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,600,108571.44,SAP_ORDR_RDR1,Y
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),16,47664.00,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),14,41706.56,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,2,8986.80,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),2,0.00,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,7,30252.60,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),7,0.00,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,5,20751.60,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),5,0.00,SAP_ORDR_RDR1,N
1726086500,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1,8179.84,SAP_ORDR_RDR1,N
1726086501,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,1,4493.40,SAP_ORDR_RDR1,N
1726086501,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),1,0.00,SAP_ORDR_RDR1,N
1726086502,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),8,23832.00,SAP_ORDR_RDR1,N
1726086502,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),5,14895.20,SAP_ORDR_RDR1,N
1726086502,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,2,8643.60,SAP_ORDR_RDR1,N
1726086502,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),2,0.00,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),34,101286.00,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),54,160868.16,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,7,31453.80,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000154,MUSTARD OIL 100 MLS 20 PCS(CSD),7,0.00,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000016,REFINED OIL 2 LTR,13,56183.40,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),13,0.00,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000020,REFINED OIL 5 LTR,19,78856.08,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),19,0.00,SAP_ORDR_RDR1,N
1726086503,2026-08-01,2026-07-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1,8179.84,SAP_ORDR_RDR1,N
1726086504,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),2,5958.00,SAP_ORDR_RDR1,N
1726086504,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),14,41706.56,SAP_ORDR_RDR1,N
1726086505,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000400,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL1 LTR 20 PCS(CSD),1,2979.00,SAP_ORDR_RDR1,N
1726086505,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000399,JIVO KACHI GHANI COLD PRESSED MUSTARD OIL 5 LTR 4 PCS ( CSD ),6,17874.24,SAP_ORDR_RDR1,N
1726086505,2026-08-01,2026-08-01,THE AREA MANAGER CANTEEN STORE DEPARTMENT,CSD,FG0000013,REFINED OIL 1000 MLS,5,22467.00,SAP_ORDR_RDR1,N
