date,warehouse,sap_onhand_l,invoiced_not_dispatched_l,at_gate_l,physical_l,ceiling_l,free_l,pct_full,invoiced_not_dispatched_intercompany_l,physical_incl_intercompany_l,stale_open_bills_l,basis
2025-09-10,GP-FG (overflow / secondary),290424,,0,290424,,,,,290424,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-10,BH-FG (overflow / secondary),398174,,0,398174,,,,,398174,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-10,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-11,BH-PF,150491,0,0,150491,377000,226509,39.9,0,150491,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-11,OIL-FG-TOTAL (BH-BT+BH-PF),150491,0,0,150491,377000,226509,39.9,0,150491,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-11,GP-FG (overflow / secondary),286000,,0,286000,,,,,286000,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-11,BH-FG (overflow / secondary),360286,,0,360286,,,,,360286,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-11,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-12,BH-PF,138982,0,0,138982,377000,238018,36.9,0,138982,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-12,OIL-FG-TOTAL (BH-BT+BH-PF),138982,0,0,138982,377000,238018,36.9,0,138982,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-12,GP-FG (overflow / secondary),294633,,0,294633,,,,,294633,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-12,BH-FG (overflow / secondary),344276,,0,344276,,,,,344276,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-12,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-13,BH-PF,228926,0,0,228926,377000,148074,60.7,0,228926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-13,OIL-FG-TOTAL (BH-BT+BH-PF),228926,0,0,228926,377000,148074,60.7,0,228926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-13,GP-FG (overflow / secondary),285970,,0,285970,,,,,285970,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-13,BH-FG (overflow / secondary),323638,,0,323638,,,,,323638,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-13,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-14,BH-PF,228926,0,0,228926,377000,148074,60.7,0,228926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-14,OIL-FG-TOTAL (BH-BT+BH-PF),228926,0,0,228926,377000,148074,60.7,0,228926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-14,GP-FG (overflow / secondary),285970,,0,285970,,,,,285970,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-14,BH-FG (overflow / secondary),323638,,0,323638,,,,,323638,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-14,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-15,BH-PF,190422,0,0,190422,377000,186578,50.5,0,190422,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-15,OIL-FG-TOTAL (BH-BT+BH-PF),190422,0,0,190422,377000,186578,50.5,0,190422,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-15,GP-FG (overflow / secondary),269025,,0,269025,,,,,269025,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-15,BH-FG (overflow / secondary),384367,,0,384367,,,,,384367,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-15,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-16,BH-PF,149034,0,0,149034,377000,227966,39.5,0,149034,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-16,OIL-FG-TOTAL (BH-BT+BH-PF),149034,0,0,149034,377000,227966,39.5,0,149034,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-16,GP-FG (overflow / secondary),256479,,0,256479,,,,,256479,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-16,BH-FG (overflow / secondary),465486,,0,465486,,,,,465486,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-16,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-17,BH-PF,176855,0,0,176855,377000,200145,46.9,0,176855,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-17,OIL-FG-TOTAL (BH-BT+BH-PF),176855,0,0,176855,377000,200145,46.9,0,176855,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-17,GP-FG (overflow / secondary),255174,,0,255174,,,,,255174,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-17,BH-FG (overflow / secondary),389588,,0,389588,,,,,389588,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-17,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-18,BH-PF,191329,0,0,191329,377000,185671,50.8,0,191329,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-18,OIL-FG-TOTAL (BH-BT+BH-PF),191329,0,0,191329,377000,185671,50.8,0,191329,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-18,GP-FG (overflow / secondary),269682,,0,269682,,,,,269682,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-18,BH-FG (overflow / secondary),449104,,0,449104,,,,,449104,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-18,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-19,BH-PF,188626,0,0,188626,377000,188374,50.0,0,188626,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-19,OIL-FG-TOTAL (BH-BT+BH-PF),188626,0,0,188626,377000,188374,50.0,0,188626,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-19,GP-FG (overflow / secondary),254921,,0,254921,,,,,254921,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-19,BH-FG (overflow / secondary),467876,,0,467876,,,,,467876,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-19,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-20,BH-PF,205419,0,0,205419,377000,171581,54.5,0,205419,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-20,OIL-FG-TOTAL (BH-BT+BH-PF),205419,0,0,205419,377000,171581,54.5,0,205419,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-20,GP-FG (overflow / secondary),244307,,0,244307,,,,,244307,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-20,BH-FG (overflow / secondary),457352,,0,457352,,,,,457352,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-20,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-21,BH-PF,260167,0,0,260167,377000,116833,69.0,0,260167,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-21,OIL-FG-TOTAL (BH-BT+BH-PF),260167,0,0,260167,377000,116833,69.0,0,260167,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-21,GP-FG (overflow / secondary),244307,,0,244307,,,,,244307,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-21,BH-FG (overflow / secondary),457352,,0,457352,,,,,457352,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-21,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-22,BH-PF,235822,0,0,235822,377000,141178,62.6,0,235822,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-22,OIL-FG-TOTAL (BH-BT+BH-PF),235822,0,0,235822,377000,141178,62.6,0,235822,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-22,GP-FG (overflow / secondary),236445,,0,236445,,,,,236445,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-22,BH-FG (overflow / secondary),441172,,0,441172,,,,,441172,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-22,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-23,BH-PF,230264,0,0,230264,377000,146736,61.1,0,230264,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-23,OIL-FG-TOTAL (BH-BT+BH-PF),230264,0,0,230264,377000,146736,61.1,0,230264,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-23,GP-FG (overflow / secondary),228003,,0,228003,,,,,228003,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-23,BH-FG (overflow / secondary),424646,,0,424646,,,,,424646,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-23,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-24,BH-PF,230036,0,0,230036,377000,146964,61.0,0,230036,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-24,OIL-FG-TOTAL (BH-BT+BH-PF),230036,0,0,230036,377000,146964,61.0,0,230036,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-24,GP-FG (overflow / secondary),227676,,0,227676,,,,,227676,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-24,BH-FG (overflow / secondary),480377,,0,480377,,,,,480377,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-24,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-25,BH-PF,145628,0,0,145628,377000,231372,38.6,0,145628,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-25,OIL-FG-TOTAL (BH-BT+BH-PF),145628,0,0,145628,377000,231372,38.6,0,145628,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-25,GP-FG (overflow / secondary),216496,,0,216496,,,,,216496,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-25,BH-FG (overflow / secondary),530107,,0,530107,,,,,530107,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-25,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-26,BH-PF,178620,0,0,178620,377000,198380,47.4,0,178620,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-26,OIL-FG-TOTAL (BH-BT+BH-PF),178620,0,0,178620,377000,198380,47.4,0,178620,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-26,GP-FG (overflow / secondary),174028,,0,174028,,,,,174028,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-26,BH-FG (overflow / secondary),447146,,0,447146,,,,,447146,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-26,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-27,BH-PF,186806,0,0,186806,377000,190194,49.6,0,186806,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-27,OIL-FG-TOTAL (BH-BT+BH-PF),186806,0,0,186806,377000,190194,49.6,0,186806,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-27,GP-FG (overflow / secondary),244029,,0,244029,,,,,244029,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-27,BH-FG (overflow / secondary),439535,,0,439535,,,,,439535,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-27,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-28,BH-PF,186806,0,0,186806,377000,190194,49.6,0,186806,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-28,OIL-FG-TOTAL (BH-BT+BH-PF),186806,0,0,186806,377000,190194,49.6,0,186806,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-28,GP-FG (overflow / secondary),244029,,0,244029,,,,,244029,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-28,BH-FG (overflow / secondary),439535,,0,439535,,,,,439535,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-28,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-29,BH-PF,151910,0,0,151910,377000,225090,40.3,0,151910,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-29,OIL-FG-TOTAL (BH-BT+BH-PF),151910,0,0,151910,377000,225090,40.3,0,151910,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-29,GP-FG (overflow / secondary),293794,,0,293794,,,,,293794,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-29,BH-FG (overflow / secondary),477773,,0,477773,,,,,477773,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-29,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-30,BH-PF,193306,0,0,193306,377000,183694,51.3,0,193306,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-30,OIL-FG-TOTAL (BH-BT+BH-PF),193306,0,0,193306,377000,183694,51.3,0,193306,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-30,GP-FG (overflow / secondary),271625,,0,271625,,,,,271625,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-30,BH-FG (overflow / secondary),332420,,0,332420,,,,,332420,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-30,BH-SC (overflow / secondary),50,,0,50,,,,,50,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-10-01,BH-PF,200009,0,0,200009,377000,176991,53.1,0,200009,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-10-01,OIL-FG-TOTAL (BH-BT+BH-PF),200009,0,0,200009,377000,176991,53.1,0,200009,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-10-01,GP-FG (overflow / secondary),286098,,0,286098,,,,,286098,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
